set_up,method,n_train,estimated_beta,file_name,running_time_train,running_time_pred,running_datetime,running_time_predict
MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25,py.SAEM,1000,"[[1.770877333600137, 0.9841816083159551, -0.3304766968592673, 0.45539039286864336, 0.6208188002297192], [0.05492028135043645]]",MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25_py.SAEM_1000,33.090773582458496,,,0.8686354160308838
MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25,py.SAEM.fast,1000,"[[1.7588903758185348, 1.0331426484078219, -0.27093050522830464, 0.36341606274495947, 0.6964810290425388], [0.04804850068882578]]",MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25_py.SAEM.fast_1000,32.909173250198364,,,0.859811544418335
MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25,py.SAEM.parallel,1000,"[[1.7731340302004441, 0.9836767540212893, -0.35178528181992297, 0.4944623069266009, 0.5935760462028867], [0.05575592606768973]]",MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25_py.SAEM.parallel_1000,1.0122475624084473,,,0.8653726577758789
MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25,py.SAEM,5000,"[[1.8400234759988732, 1.0689519652226729, -0.23088076079429998, 0.528833977932289, 0.5396132503633625], [-0.02551694877277567]]",MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25_py.SAEM_5000,94.31885719299316,,,0.8658401966094971
MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25,py.SAEM.fast,5000,"[[1.8514231450624294, 1.0921297309405378, -0.2101109967819489, 0.5290051095566332, 0.5277354442927544], [-0.04378474886183999]]",MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25_py.SAEM.fast_5000,77.65132284164429,,,0.8662121295928955
MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25,py.SAEM.parallel,5000,"[[1.8401336582870167, 1.0680112566306277, -0.231610888573466, 0.5264757985688833, 0.5404057927408275], [-0.02515484657798573]]",MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25_py.SAEM.parallel_5000,0.9128415584564209,,,0.8686223030090332
MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25,py.SAEM,10000,"[[1.8745673913775645, 1.0629624350361584, -0.23415299541060608, 0.5264319591417862, 0.5622870961254341], [-0.01101744512793916]]",MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25_py.SAEM_10000,183.33702874183655,,,0.8643994331359863
MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25,py.SAEM.fast,10000,"[[1.8817845167389335, 1.0773483125479706, -0.2048312441790448, 0.5287814171864214, 0.5367321096346445], [-0.022959543748936526]]",MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25_py.SAEM.fast_10000,169.99126744270325,,,0.8595504760742188
MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25,py.SAEM.parallel,10000,"[[1.87630787353487, 1.061454671383813, -0.22650056367015337, 0.5250844544808807, 0.5597826656520115], [-0.01098714638414662]]",MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25_py.SAEM.parallel_10000,1.14973783493042,,,0.861198902130127
MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25,py.SAEM,100,"[[-1.870825359622841, 0.2802249847428785, 0.3624878526543909, 0.3428733554280058, -0.04348231160455326], [-0.45039272961897026]]",MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25_py.SAEM_100,6.650807619094849,,,0.8667693138122559
MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25,py.SAEM.fast,100,"[[-1.8643337028699396, 0.2566261526236948, 0.45963477541396164, 0.1515120513645859, 0.04062845417065055], [-0.4674297993926846]]",MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25_py.SAEM.fast_100,4.96392035484314,,,0.8656673431396484
MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25,py.SAEM.parallel,100,"[[-1.8674535371093752, 0.28622769665403214, 0.3308383951416517, 0.34188690411939293, -0.00908635734802651], [-0.4533540942671301]]",MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25_py.SAEM.parallel_100,1.3588693141937256,,,0.8650422096252441
MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25,py.SAEM,500,"[[-1.970570135433392, 0.6776741285812748, -0.29564834771821363, 0.42864029060072506, 0.11164124810831574], [0.1263969762339691]]",MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25_py.SAEM_500,17.16720175743103,,,0.8824238777160645
MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25,py.SAEM.fast,500,"[[-1.967084155713873, 0.680850623389052, -0.19926054927675482, 0.25604405450597223, 0.23796730702662172], [0.12087813290953266]]",MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25_py.SAEM.fast_500,11.358269691467285,,,0.8625903129577637
MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25,py.SAEM.parallel,500,"[[-1.9648857021708142, 0.676984223896978, -0.28109400519507066, 0.3996709920783859, 0.12531831018667156], [0.13008507132675837]]",MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25_py.SAEM.parallel_500,1.0493896007537842,,,0.8842658996582031
MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25,py.SAEM,1000,"[[-1.9226678930554861, 0.8034717008773247, -0.19773904768290024, 0.4652913776115746, 0.09865155629064475], [-0.015314952026297443]]",MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25_py.SAEM_1000,30.025739192962646,,,0.8660359382629395
MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25,py.SAEM.fast,1000,"[[-1.9246576464311707, 0.8322451720386123, -0.1258822181658746, 0.31235708454913563, 0.19461970214514085], [-0.029046166275663702]]",MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25_py.SAEM.fast_1000,21.884259462356567,,,0.8637681007385254
MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25,py.SAEM.parallel,1000,"[[-1.9292967655849642, 0.8062477348948086, -0.22268285623239423, 0.48458194791679887, 0.1055938099605238], [-0.01991700363933683]]",MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25_py.SAEM.parallel_1000,1.143388271331787,,,0.8652331829071045
MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25,py.SAEM,5000,"[[-1.871573480899195, 0.9872638035568382, -0.3968900742972511, 0.4352222147711159, 0.27886005876691683], [-0.035154987295870584]]",MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25_py.SAEM_5000,87.66110372543335,,,0.8657007217407227
MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25,py.SAEM.fast,5000,"[[-1.8994267131313596, 1.0264660684898559, -0.39165372755659117, 0.41354975886369916, 0.29507359004707434], [-0.06615578908265725]]",MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25_py.SAEM.fast_5000,94.14855647087097,,,0.8797190189361572
MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25,py.SAEM.parallel,5000,"[[-1.8738344668382878, 0.9865161485626326, -0.40110798525005104, 0.43220847064617834, 0.28644946604808585], [-0.03691927455608644]]",MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25_py.SAEM.parallel_5000,1.1117339134216309,,,0.8645553588867188
MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25,py.SAEM,10000,"[[-1.890339200001582, 1.0194446777614665, -0.3971503807482272, 0.461479373572413, 0.24191048005754465], [-0.008735133412558577]]",MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25_py.SAEM_10000,154.83213710784912,,,0.8652167320251465
MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25,py.SAEM.fast,10000,"[[-1.8978601184967667, 1.0049596305604478, -0.381101971965416, 0.4295455147729689, 0.25047614296256426], [-0.010635368761140247]]",MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25_py.SAEM.fast_10000,140.67785668373108,,,0.8723173141479492
MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25,py.SAEM.parallel,10000,"[[-1.891411027360919, 1.019981363620781, -0.40339281373484753, 0.4692629391504782, 0.23928634771875515], [-0.010244288697161891]]",MAR_5d_050corr_rep4_n115000_d5_corrMIXTURE_NA25_py.SAEM.parallel_10000,1.1963262557983398,,,0.8794357776641846
