set_up,method,n_train,estimated_beta,file_name,running_time_train,running_time_pred,running_datetime,running_time_predict
MCAR_5d_095corr_rep3_n115000_d5_corr95_NA25,py.SAEM.fast,10000,"[[-0.3440369655236216, -0.5483105447095442, -0.8269612135821678, -0.5375798758282452, -0.7655100609639243], [-0.03046348991348822]]",MCAR_5d_095corr_rep3_n115000_d5_corr95_NA25_py.SAEM.fast_10000,279.49978280067444,,,144.1374158859253
MCAR_5d_095corr_rep3_n115000_d5_corr95_NA25,py.SAEM.parallel,10000,"[[-0.14033353310069943, -0.5050041330711575, -1.2321269872864764, -0.13684734824713565, -0.7598246450169477], [-0.03332340804368953]]",MCAR_5d_095corr_rep3_n115000_d5_corr95_NA25_py.SAEM.parallel_10000,5.697619915008545,,,143.88914728164673
MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25,py.SAEM,100,"[[0.5372235817633841, 1.0753622204960316, 0.11214011750609697, 1.164246409186175, 0.6502869123626719], [-0.44903287784568957]]",MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25_py.SAEM_100,11.331845045089722,,,143.90806031227112
MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25,py.SAEM.fast,100,"[[0.6096516798500001, 1.2086311519909851, 0.5504123070068774, 0.8893867941058046, 0.7453712794271748], [-0.39398506727020416]]",MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25_py.SAEM.fast_100,21.12267780303955,,,143.72947764396667
MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25,py.SAEM.parallel,100,"[[0.5520954322141393, 1.0329330717130576, 0.1352452836387075, 1.1121112800947148, 0.6720333478761799], [-0.44474073962741756]]",MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25_py.SAEM.parallel_100,6.278231382369995,,,143.79285311698914
MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25,py.SAEM,500,"[[0.1770454536936042, 1.9772921826899434, -0.19151253954304712, 0.10266936676131533, 1.3079850401280233], [-0.1302488410789168]]",MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25_py.SAEM_500,63.6522490978241,,,144.14093828201294
MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25,py.SAEM.fast,500,"[[0.3493716705983483, 1.4173593477482491, 0.29443405602621847, 0.14523788219464565, 1.470586342935915], [-0.1327772839327809]]",MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25_py.SAEM.fast_500,55.83500909805298,,,143.99937915802002
MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25,py.SAEM.parallel,500,"[[0.17190837169670256, 1.9820618231854394, -0.1694085343175385, 0.11174888481077529, 1.275964969145283], [-0.12673938825056627]]",MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25_py.SAEM.parallel_500,4.893027305603027,,,144.34707045555115
MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25,py.SAEM,1000,"[[0.14189418761194852, 2.3204463839154994, -0.027283957000393707, -0.24594493335212725, 1.3206005261182265], [0.012877313364615749]]",MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25_py.SAEM_1000,91.42272877693176,,,143.80994653701782
MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25,py.SAEM.fast,1000,"[[0.4529363843889157, 1.3381454451842538, 0.4968180332837194, 0.3353590651030502, 1.1602512086994765], [0.014657720756376655]]",MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25_py.SAEM.fast_1000,83.6008312702179,,,144.18511629104614
MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25,py.SAEM.parallel,1000,"[[0.18795688209218198, 2.278481746391716, -0.0064156449921796265, -0.2687470016732167, 1.3277146233843131], [0.011263054217921592]]",MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25_py.SAEM.parallel_1000,5.164502382278442,,,143.95094275474548
MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25,py.SAEM,5000,"[[-0.024671975048316027, 1.8813306597868233, 0.526245039052943, 0.35606500312088457, 0.9471589304097694], [0.00895085460272813]]",MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25_py.SAEM_5000,296.0187838077545,,,143.91085577011108
MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25,py.SAEM.fast,5000,"[[0.4507761324375734, 1.1314637377821115, 0.9083472596746505, 0.6562750689801748, 0.9117095385940629], [0.00644212526254624]]",MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25_py.SAEM.fast_5000,188.2161374092102,,,143.9790108203888
MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25,py.SAEM.parallel,5000,"[[-0.032706719980264524, 1.8933172840195915, 0.5429186560166436, 0.32479919102569416, 0.9584057674354519], [0.009568398437930094]]",MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25_py.SAEM.parallel_5000,5.8692333698272705,,,144.20866537094116
MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25,py.SAEM,10000,"[[-0.037962861387859696, 2.0439478994817337, 0.579928798936759, 0.16987967430218065, 1.0281998543819981], [0.0014789600727139124]]",MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25_py.SAEM_10000,381.8231735229492,,,144.13792657852173
MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25,py.SAEM.fast,10000,"[[0.49676541444874656, 1.212467085516599, 0.8956890652463598, 0.576032446677566, 1.0017198038737078], [0.002795185942470179]]",MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25_py.SAEM.fast_10000,326.1117625236511,,,143.72270035743713
MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25,py.SAEM.parallel,10000,"[[-0.044567675230886825, 2.034161837550738, 0.5991930929264464, 0.15669945444248157, 1.035474519018749], [0.0006025919180484092]]",MCAR_5d_095corr_rep4_n115000_d5_corr95_NA25_py.SAEM.parallel_10000,3.742621898651123,,,143.99663543701172
