set_up,method,n_train,estimated_beta,file_name,running_time_train,running_time_pred,running_datetime,running_time_predict
MCAR_5d_0corr_rep3_n115000_d5_corr0_NA25,py.SAEM,10000,"[[-0.10603919491662549, -0.45308778950071743, -1.2715034970456234, -0.23658068679237737, -0.7905114940061849], [-0.08149573802065248]]",MCAR_5d_0corr_rep3_n115000_d5_corr0_NA25_py.SAEM_10000,222.86686825752258,,,146.60181593894958
MCAR_5d_0corr_rep3_n115000_d5_corr0_NA25,py.SAEM.fast,10000,"[[-0.1010453254600384, -0.4427731434428246, -1.2733528335031072, -0.23280055594090746, -0.7983136984382555], [-0.08053020699832147]]",MCAR_5d_0corr_rep3_n115000_d5_corr0_NA25_py.SAEM.fast_10000,201.47615814208984,,,146.70650839805603
MCAR_5d_0corr_rep3_n115000_d5_corr0_NA25,py.SAEM.parallel,10000,"[[-0.10749749665794274, -0.4514293521666446, -1.2682771328691536, -0.23426540906760718, -0.7912260735371859], [-0.0800145409682332]]",MCAR_5d_0corr_rep3_n115000_d5_corr0_NA25_py.SAEM.parallel_10000,2.7084574699401855,,,146.5707666873932
MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25,py.SAEM,100,"[[-0.7443853876960401, 2.16753322228694, 0.37007683691985904, -0.08299524365380319, 0.35238347511897583], [0.30010098764441023]]",MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25_py.SAEM_100,15.688250303268433,,,146.6137194633484
MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25,py.SAEM.fast,100,"[[-0.6971887618884839, 2.1052109301910003, 0.3284063238908401, -0.09103568126070301, 0.28485150977805085], [0.3039800462491039]]",MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25_py.SAEM.fast_100,8.29522967338562,,,146.19569754600525
MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25,py.SAEM.parallel,100,"[[-0.7575344497512869, 2.174585367764534, 0.3706327652433548, -0.09420728969955496, 0.3609419721968519], [0.30018107511846914]]",MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25_py.SAEM.parallel_100,5.710738182067871,,,146.51020455360413
MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25,py.SAEM,500,"[[-0.11427660803029473, 2.4379897242647304, 0.3983658593293745, 0.11201749750454386, 0.7521092418551109], [0.022083829078548257]]",MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25_py.SAEM_500,35.45436191558838,,,146.60826969146729
MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25,py.SAEM.fast,500,"[[-0.14753768276999987, 2.4588419438736846, 0.36101648969862865, 0.09977903908809065, 0.7796799802729059], [0.0404816953626149]]",MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25_py.SAEM.fast_500,34.36925745010376,,,146.1170310974121
MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25,py.SAEM.parallel,500,"[[-0.1608361572267536, 2.460524966946923, 0.3591108880431382, 0.10590973627359533, 0.7829758896686555], [0.03179308077634523]]",MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25_py.SAEM.parallel_500,2.8451356887817383,,,146.58932256698608
MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25,py.SAEM,1000,"[[-0.21546815727463572, 2.2193043469192117, 0.40685441876294315, 0.08740467661763204, 0.8928243145880211], [-0.01467788064511118]]",MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25_py.SAEM_1000,53.67933964729309,,,146.72234225273132
MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25,py.SAEM.fast,1000,"[[-0.22751113502073492, 2.220781988265408, 0.40940658624425674, 0.09903654915853961, 0.872554523259785], [-0.010407672457365574]]",MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25_py.SAEM.fast_1000,42.920164585113525,,,146.60451936721802
MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25,py.SAEM.parallel,1000,"[[-0.21019379932860952, 2.2200559261318804, 0.4152420884576425, 0.08900530263450411, 0.871725967078529], [-0.00865821424621284]]",MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25_py.SAEM.parallel_1000,3.3373119831085205,,,146.54100942611694
MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25,py.SAEM,5000,"[[-0.22974108233491924, 2.197502776589231, 0.5036149037273585, 0.3017516858789328, 0.8515469162319488], [0.02468046736457736]]",MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25_py.SAEM_5000,135.06013250350952,,,146.39252471923828
MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25,py.SAEM.fast,5000,"[[-0.22741089472346518, 2.2104588150479803, 0.5066919084816293, 0.28607513937935836, 0.8531568766562657], [0.0323049674309236]]",MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25_py.SAEM.fast_5000,137.62288308143616,,,146.32610774040222
MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25,py.SAEM.parallel,5000,"[[-0.2252971839060731, 2.20037995760895, 0.4923116175271296, 0.2830716071112693, 0.8423748838304295], [0.025982304821087522]]",MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25_py.SAEM.parallel_5000,2.410590887069702,,,146.51479506492615
MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25,py.SAEM,10000,"[[-0.29926214788604405, 2.3042513660947654, 0.547740486190276, 0.37385828336586496, 0.8522072456721187], [0.0002534140984542313]]",MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25_py.SAEM_10000,317.341374874115,,,146.71279406547546
MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25,py.SAEM.fast,10000,"[[-0.302847246969667, 2.303364184555937, 0.551866350225107, 0.3813948271121487, 0.8482902542130221], [0.0014870906820319747]]",MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25_py.SAEM.fast_10000,214.40417408943176,,,146.33958196640015
MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25,py.SAEM.parallel,10000,"[[-0.29481824787659994, 2.307552060336307, 0.5470146069463473, 0.37371974782827033, 0.8421391866604069], [0.002411013570078931]]",MCAR_5d_0corr_rep4_n115000_d5_corr0_NA25_py.SAEM.parallel_10000,2.185292959213257,,,146.54295587539673
